MPNKEY,MANUFACTURER,MANUCODE,MPN,OOMPIDPARTIAL,OOMPID,LINK,DESCRIPTION,TAGS
MPN-C-4UCON-02291,4Ucon Online Connectors,C-4UCON,02291,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=02291,1.27X1.27 IDC SOCKET FOR 0.635MM FLAT CABLE10P WITHOUT SR GOLD FLASH TUBE　,[]
MPN-C-4UCON-18001,4Ucon Online Connectors,C-4UCON,18001,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18001,1.27X1.27 LATCH HEADER SMT 180°06P　,[]
MPN-C-4UCON-18002,4Ucon Online Connectors,C-4UCON,18002,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18002,1.27X1.27 LATCH HEADER SMT 180°08P　,[]
MPN-C-4UCON-18003,4Ucon Online Connectors,C-4UCON,18003,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18003,1.27X1.27 LATCH HEADER SMT 180°10P　,[]
MPN-C-4UCON-18004,4Ucon Online Connectors,C-4UCON,18004,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18004,1.27X1.27 LATCH HEADER SMT 180°12P　,[]
MPN-C-4UCON-18005,4Ucon Online Connectors,C-4UCON,18005,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18005,1.27X1.27 LATCH HEADER SMT 180°14P　,[]
MPN-C-4UCON-18006,4Ucon Online Connectors,C-4UCON,18006,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18006,1.27X1.27 LATCH HEADER SMT 180°16P BLACK INSULATOR GOLD FLASH TUBE　,[]
MPN-C-4UCON-18007,4Ucon Online Connectors,C-4UCON,18007,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18007,1.27X1.27 LATCH HEADER SMT 180°20P　,[]
MPN-C-4UCON-18008,4Ucon Online Connectors,C-4UCON,18008,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18008,1.27X1.27 LATCH HEADER SMT 180°24P　,[]
MPN-C-4UCON-18009,4Ucon Online Connectors,C-4UCON,18009,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18009,1.27X1.27 LATCH HEADER SMT 180°26P　,[]
MPN-C-4UCON-18010,4Ucon Online Connectors,C-4UCON,18010,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18010,1.27X1.27 LATCH HEADER SMT 180°30P　,[]
MPN-C-4UCON-18011,4Ucon Online Connectors,C-4UCON,18011,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18011,1.27X1.27 LATCH HEADER SMT 180°34P　,[]
MPN-C-4UCON-18012,4Ucon Online Connectors,C-4UCON,18012,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18012,1.27X1.27 LATCH HEADER SMT 180°36P　,[]
MPN-C-4UCON-18013,4Ucon Online Connectors,C-4UCON,18013,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18013,1.27X1.27 LATCH HEADER SMT 180°40P GOLD FLASH TUBE 　,[]
MPN-C-4UCON-18015,4Ucon Online Connectors,C-4UCON,18015,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18015,1.27X1.27 LATCH HEADER SMT 180°50P　,[]
MPN-C-4UCON-18016,4Ucon Online Connectors,C-4UCON,18016,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18016,1.27X1.27 LATCH HEADER SMT 180°60P　,[]
MPN-C-4UCON-18017,4Ucon Online Connectors,C-4UCON,18017,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18017,1.27X1.27 LATCH HEADER SMT 180°64P　,[]
MPN-C-4UCON-18018,4Ucon Online Connectors,C-4UCON,18018,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18018,1.27X1.27 LATCH HEADER SMT 180°66P　,[]
MPN-C-4UCON-18019,4Ucon Online Connectors,C-4UCON,18019,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18019,1.27X1.27 LATCH HEADER SMT 180°68P　,[]
MPN-C-4UCON-18020,4Ucon Online Connectors,C-4UCON,18020,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18020,1.27X1.27 LATCH HEADER SMT 180°80P　,[]
MPN-C-4UCON-18021,4Ucon Online Connectors,C-4UCON,18021,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18021,1.27X1.27 LATCH HEADER SMT 180°100P　,[]
MPN-C-4UCON-18033,4Ucon Online Connectors,C-4UCON,18033,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18033,1.27X1.27 LATCH HEADER DIP 180°34P BLACK INSULATOR GOLD FLASH WITHSTAND HIGH TEMPERATURE TRAY　,[]
MPN-C-4UCON-18054,4Ucon Online Connectors,C-4UCON,18054,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=18054,1.27X1.27 LATCH HEADER DIP 90° 34P GOLD FLASH WITHSTAND HIGH TEMPERATURE TRAY　,[]
MPN-C-4UCON-17766,4Ucon Online Connectors,C-4UCON,17766,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17766,1.27MM PCF  IDC TYPE FOR 1.27MM FLAT CABLEWAFER  SMT 180°  6P WITH POST BLACK INSULATOR TIN PLATED WITH CAP TAPE&REEL 300PCS/REEL　,[]
MPN-C-4UCON-17767,4Ucon Online Connectors,C-4UCON,17767,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17767,1.27MM PCF  IDC TYPE FOR 1.27MM FLAT CABLEWAFER 08P SMT 180° BLACK INSULATOR TIN PLATED WITH CAP TAPE&REEL 300PCS/REEL　,[]
MPN-C-4UCON-17768,4Ucon Online Connectors,C-4UCON,17768,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17768,1.27MM PCF  IDC TYPE FOR 1.27MM FLAT CABLEWAFER 10P SMT 180° BLACK INSULATOR TIN PLATED WITH CAP TAPE&REEL 300PCS/REEL　,[]
MPN-C-4UCON-17769,4Ucon Online Connectors,C-4UCON,17769,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17769,1.27MM PCF  IDC TYPE FOR 1.27MM FLAT CABLEWAFER  DIP 180°  06P  WITH  POST  BLACK  INSULATOR  TIN  PLATED  WITHSTAND  HIGH  TEMPERATURE  TUBE　,[]
MPN-C-4UCON-17770,4Ucon Online Connectors,C-4UCON,17770,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17770,1.27MM PCF  IDC TYPE FOR 1.27MM FLAT CABLEWAFER  DIP 180°  8P  WITH  POST  BLACK  INSULATOR  TIN  PLATED  WITHSTAND  HIGH  TEMPERATURE  TUBE　,[]
MPN-C-4UCON-17771,4Ucon Online Connectors,C-4UCON,17771,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17771,1.27MM PCF  IDC TYPE FOR 1.27MM FLAT CABLEWAFER  DIP 180°  10P  WITH  POST  BLACK  INSULATOR  TIN  PLATED  WITHSTAND  HIGH  TEMPERATURE  TUBE　,[]
MPN-C-4UCON-20750,4Ucon Online Connectors,C-4UCON,20750,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=20750,1.27MM PCF  IDC TYPE FOR 1.27MM FLAT CABLEWAFER  DIP 180°  16P  WITH  POST  BLACK  INSULATOR  TIN  PLATED  WITHSTAND  HIGH  TEMPERATURE  TUBE　,[]
MPN-C-4UCON-21142,4Ucon Online Connectors,C-4UCON,21142,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=21142,0.5 FPC SMT 90° ZIF UPPER CONTACT26P TAPE&REEL 2000PCS/REEL　,[]
MPN-C-4UCON-17795,4Ucon Online Connectors,C-4UCON,17795,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=17795,0.5 FPC SMT 90° ZIF UPPER CONTACT40PIN  TUBE PACKED　,[]
MPN-C-4UCON-13408,4Ucon Online Connectors,C-4UCON,13408,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=13408,0.5 FPC SMT 90° ZIF UPPER CONTACT50P  TAPE&REEL 2K/REEL　,[]
MPN-C-4UCON-11600,4Ucon Online Connectors,C-4UCON,11600,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11600,0.5 FPC SMT 90° ZIF UPPER CONTACT30PIN TUBE　,[]
MPN-C-4UCON-11778,4Ucon Online Connectors,C-4UCON,11778,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11778,0.5 FPC SMT 90° ZIF UPPER CONTACT05PIN TUBE　,[]
MPN-C-4UCON-11782,4Ucon Online Connectors,C-4UCON,11782,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11782,0.5 FPC SMT 90° ZIF UPPER CONTACT09PIN TUBE　,[]
MPN-C-4UCON-11784,4Ucon Online Connectors,C-4UCON,11784,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11784,0.5 FPC SMT 90° ZIF UPPER CONTACT52PIN TUBE　,[]
MPN-C-4UCON-11788,4Ucon Online Connectors,C-4UCON,11788,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11788,0.5 FPC SMT 90° ZIF UPPER CONTACT54PIN TUBE　,[]
MPN-C-4UCON-11792,4Ucon Online Connectors,C-4UCON,11792,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11792,0.5 FPC SMT 90° ZIF UPPER CONTACT60PIN TUBE　,[]
MPN-C-4UCON-11811,4Ucon Online Connectors,C-4UCON,11811,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11811,0.5 FPC SMT 90° ZIF UPPER CONTACT07PIN TUBE　,[]
MPN-C-4UCON-11812,4Ucon Online Connectors,C-4UCON,11812,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=11812,0.5 FPC SMT 90° ZIF UPPER CONTACT06PIN TUBE　,[]
MPN-C-4UCON-03934,4Ucon Online Connectors,C-4UCON,03934,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03934,0.5 FPC SMT 90° ZIF UPPER CONTACT10PIN TUBE　,[]
MPN-C-4UCON-03935,4Ucon Online Connectors,C-4UCON,03935,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03935,0.5 FPC SMT 90° ZIF UPPER CONTACT11PIN TUBE　,[]
MPN-C-4UCON-03936,4Ucon Online Connectors,C-4UCON,03936,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03936,0.5 FPC SMT 90° ZIF UPPER CONTACT12PIN TUBE　,[]
MPN-C-4UCON-03937,4Ucon Online Connectors,C-4UCON,03937,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03937,0.5 FPC SMT 90° ZIF UPPER CONTACT13PIN TUBE　,[]
MPN-C-4UCON-03939,4Ucon Online Connectors,C-4UCON,03939,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03939,0.5 FPC SMT 90° ZIF UPPER CONTACT15PIN TUBE　,[]
MPN-C-4UCON-03941,4Ucon Online Connectors,C-4UCON,03941,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03941,0.5 FPC SMT 90° ZIF UPPER CONTACT17PIN TUBE　,[]
MPN-C-4UCON-03943,4Ucon Online Connectors,C-4UCON,03943,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03943,0.5 FPC SMT 90° ZIF UPPER CONTACT19PIN TUBE　,[]
MPN-C-4UCON-03944,4Ucon Online Connectors,C-4UCON,03944,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03944,0.5 FPC SMT 90° ZIF UPPER CONTACT20PIN TAPE & REEL 2000PCS/REEL　,[]
MPN-C-4UCON-03964,4Ucon Online Connectors,C-4UCON,03964,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=03964,0.5 FPC SMT 90° ZIF UPPER CONTACT40PIN TAPE & REEL 2K/REEL　,[]
MPN-C-4UCON-08622,4Ucon Online Connectors,C-4UCON,08622,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08622,0.5 FPC SMT 90° ZIF UPPER CONTACT18PIN TUBE　,[]
MPN-C-4UCON-08620,4Ucon Online Connectors,C-4UCON,08620,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08620,0.5 FPC SMT 90° ZIF UPPER CONTACT16PIN TUBE　,[]
MPN-C-4UCON-08618,4Ucon Online Connectors,C-4UCON,08618,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08618,0.5 FPC SMT 90° ZIF UPPER CONTACT14PIN TUBE　,[]
MPN-C-4UCON-08624,4Ucon Online Connectors,C-4UCON,08624,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08624,0.5 FPC SMT 90° ZIF UPPER CONTACT20PIN 　,[]
MPN-C-4UCON-08625,4Ucon Online Connectors,C-4UCON,08625,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08625,0.5 FPC SMT 90° ZIF UPPER CONTACT21PIN TUBE　,[]
MPN-C-4UCON-08626,4Ucon Online Connectors,C-4UCON,08626,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08626,0.5 FPC SMT 90° ZIF UPPER CONTACT22PIN TUBE　,[]
MPN-C-4UCON-08627,4Ucon Online Connectors,C-4UCON,08627,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08627,0.5 FPC SMT 90° ZIF UPPER CONTACT23PIN TUBE　,[]
MPN-C-4UCON-08628,4Ucon Online Connectors,C-4UCON,08628,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08628,0.5 FPC SMT 90° ZIF UPPER CONTACT24PIN TUBE　,[]
MPN-C-4UCON-08629,4Ucon Online Connectors,C-4UCON,08629,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08629,0.5 FPC SMT 90° ZIF UPPER CONTACT25PIN TUBE　,[]
MPN-C-4UCON-08630,4Ucon Online Connectors,C-4UCON,08630,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08630,0.5 FPC SMT 90° ZIF UPPER CONTACT26PIN TUBE　,[]
MPN-C-4UCON-08631,4Ucon Online Connectors,C-4UCON,08631,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08631,0.5 FPC SMT 90° ZIF UPPER CONTACT27PIN TUBE　,[]
MPN-C-4UCON-08632,4Ucon Online Connectors,C-4UCON,08632,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08632,0.5 FPC SMT 90° ZIF UPPER CONTACT28PIN TUBE　,[]
MPN-C-4UCON-08633,4Ucon Online Connectors,C-4UCON,08633,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08633,0.5 FPC SMT 90° ZIF UPPER CONTACT29PIN TUBE　,[]
MPN-C-4UCON-08635,4Ucon Online Connectors,C-4UCON,08635,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08635,0.5 FPC SMT 90° ZIF UPPER CONTACT31PIN TUBE　,[]
MPN-C-4UCON-08636,4Ucon Online Connectors,C-4UCON,08636,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08636,0.5 FPC SMT 90° ZIF UPPER CONTACT32PIN TUBE　,[]
MPN-C-4UCON-08637,4Ucon Online Connectors,C-4UCON,08637,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08637,0.5 FPC SMT 90° ZIF UPPER CONTACT33PIN TUBE　,[]
MPN-C-4UCON-08638,4Ucon Online Connectors,C-4UCON,08638,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08638,0.5 FPC SMT 90° ZIF UPPER CONTACT34PIN 　,[]
MPN-C-4UCON-08639,4Ucon Online Connectors,C-4UCON,08639,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08639,0.5 FPC SMT 90° ZIF UPPER CONTACT35PIN TUBE　,[]
MPN-C-4UCON-08640,4Ucon Online Connectors,C-4UCON,08640,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08640,0.5 FPC SMT 90° ZIF UPPER CONTACT36PIN TUBE　,[]
MPN-C-4UCON-08641,4Ucon Online Connectors,C-4UCON,08641,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08641,0.5 FPC SMT 90° ZIF UPPER CONTACT37PIN TUBE　,[]
MPN-C-4UCON-08642,4Ucon Online Connectors,C-4UCON,08642,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08642,0.5 FPC SMT 90° ZIF UPPER CONTACT38PIN TUBE　,[]
MPN-C-4UCON-08643,4Ucon Online Connectors,C-4UCON,08643,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08643,0.5 FPC SMT 90° ZIF UPPER CONTACT39PIN TUBE　,[]
MPN-C-4UCON-08644,4Ucon Online Connectors,C-4UCON,08644,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08644,0.5 FPC SMT 90° ZIF UPPER CONTACT04PIN TUBE　,[]
MPN-C-4UCON-08645,4Ucon Online Connectors,C-4UCON,08645,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08645,0.5 FPC SMT 90° ZIF UPPER CONTACT41PIN TUBE　,[]
MPN-C-4UCON-08646,4Ucon Online Connectors,C-4UCON,08646,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08646,0.5 FPC SMT 90° ZIF UPPER CONTACT42PIN TUBE　,[]
MPN-C-4UCON-08647,4Ucon Online Connectors,C-4UCON,08647,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08647,0.5 FPC SMT 90° ZIF UPPER CONTACT43PIN TUBE　,[]
MPN-C-4UCON-08648,4Ucon Online Connectors,C-4UCON,08648,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08648,0.5 FPC SMT 90° ZIF UPPER CONTACT44PIN TUBE　,[]
MPN-C-4UCON-08649,4Ucon Online Connectors,C-4UCON,08649,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08649,0.5 FPC SMT 90° ZIF UPPER CONTACT45PIN TUBE　,[]
MPN-C-4UCON-08650,4Ucon Online Connectors,C-4UCON,08650,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08650,0.5 FPC SMT 90° ZIF UPPER CONTACT46PIN TUBE　,[]
MPN-C-4UCON-08651,4Ucon Online Connectors,C-4UCON,08651,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08651,0.5 FPC SMT 90° ZIF UPPER CONTACT47PIN  TUBE　,[]
MPN-C-4UCON-08652,4Ucon Online Connectors,C-4UCON,08652,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08652,0.5 FPC SMT 90° ZIF UPPER CONTACT48PIN TUBE　,[]
MPN-C-4UCON-08653,4Ucon Online Connectors,C-4UCON,08653,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08653,0.5 FPC SMT 90° ZIF UPPER CONTACT49PIN TUBE　,[]
MPN-C-4UCON-08654,4Ucon Online Connectors,C-4UCON,08654,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08654,0.5 FPC SMT 90° ZIF UPPER CONTACT50PIN TUBE　,[]
MPN-C-4UCON-08658,4Ucon Online Connectors,C-4UCON,08658,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08658,0.5 FPC SMT 90° ZIF UPPER CONTACT54PIN TAPE & REEL 2K/REEL　,[]
MPN-C-4UCON-08615,4Ucon Online Connectors,C-4UCON,08615,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=08615,0.5 FPC SMT 90° ZIF UPPER CONTACT08PIN TUBE　,[]
MPN-C-4UCON-22090,4Ucon Online Connectors,C-4UCON,22090,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=22090,0.5 FPC SMT 90° ZIF UPPER CONTACT40P TAPE&REEL 2000PCS/REEL　,[]
MPN-C-4UCON-22094,4Ucon Online Connectors,C-4UCON,22094,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=22094,0.5 FPC SMT 90° ZIF UPPER CONTACT12P TAPE&REEL 2000PCS/REEL　,[]
MPN-C-4UCON-04021,4Ucon Online Connectors,C-4UCON,04021,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04021,0.8MM FPC SMT 90° ZIF UPPER CONTACT08PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04022,4Ucon Online Connectors,C-4UCON,04022,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04022,0.8MM FPC SMT 90° ZIF UPPER CONTACT09PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04025,4Ucon Online Connectors,C-4UCON,04025,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04025,0.8MM FPC SMT 90° ZIF UPPER CONTACT12PIN TUBE　,[]
MPN-C-4UCON-04027,4Ucon Online Connectors,C-4UCON,04027,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04027,0.8MM FPC SMT 90° ZIF UPPER CONTACT14PIN NATURE COLOR TUBE　,[]
MPN-C-4UCON-04031,4Ucon Online Connectors,C-4UCON,04031,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04031,0.8MM FPC SMT 90° ZIF UPPER CONTACT18PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04034,4Ucon Online Connectors,C-4UCON,04034,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04034,0.8MM FPC SMT 90° ZIF UPPER CONTACT21PIN NATURE COLOR TUBE　,[]
MPN-C-4UCON-04035,4Ucon Online Connectors,C-4UCON,04035,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04035,0.8MM FPC SMT 90° ZIF UPPER CONTACT22PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04036,4Ucon Online Connectors,C-4UCON,04036,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04036,0.8MM FPC SMT 90° ZIF UPPER CONTACT23PIN  TUBE　,[]
MPN-C-4UCON-04037,4Ucon Online Connectors,C-4UCON,04037,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04037,0.8MM FPC SMT 90° ZIF UPPER CONTACT24PIN NATURE COLOR TUBE(NOT OPEN TOOLING YET)　,[]
MPN-C-4UCON-04049,4Ucon Online Connectors,C-4UCON,04049,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04049,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT08PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04050,4Ucon Online Connectors,C-4UCON,04050,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04050,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT09PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04053,4Ucon Online Connectors,C-4UCON,04053,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04053,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT12PIN TUBE　,[]
MPN-C-4UCON-04055,4Ucon Online Connectors,C-4UCON,04055,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04055,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT14PIN NATURE COLOR TUBE　,[]
MPN-C-4UCON-04059,4Ucon Online Connectors,C-4UCON,04059,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04059,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT18PIN NATURE COLOR TUBE　,[]
MPN-C-4UCON-04062,4Ucon Online Connectors,C-4UCON,04062,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04062,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT21PIN  TUBE　,[]
MPN-C-4UCON-04063,4Ucon Online Connectors,C-4UCON,04063,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04063,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT22PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04064,4Ucon Online Connectors,C-4UCON,04064,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04064,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT23PIN  NATURE COLOR TUBE　,[]
MPN-C-4UCON-04065,4Ucon Online Connectors,C-4UCON,04065,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04065,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT24PIN  NATURE COLOR TUBE(NOT OPEN TOOLING YET)　,[]
MPN-C-4UCON-04066,4Ucon Online Connectors,C-4UCON,04066,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=04066,0.8MM FPC SMT 90° ZIF BOTTOM CONTACT25PIN   TUBE　,[]
MPN-C-4UCON-07610,4Ucon Online Connectors,C-4UCON,07610,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07610,1.0 FPC SMT 90° ZIF UPPER CONTACT12PIN TUBE　,[]
MPN-C-4UCON-07611,4Ucon Online Connectors,C-4UCON,07611,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07611,1.0 FPC SMT 90° ZIF UPPER CONTACT14PIN TUBE　,[]
MPN-C-4UCON-07612,4Ucon Online Connectors,C-4UCON,07612,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07612,1.0 FPC SMT 90° ZIF UPPER CONTACT16PIN TUBE　,[]
MPN-C-4UCON-07613,4Ucon Online Connectors,C-4UCON,07613,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07613,1.0 FPC SMT 90° ZIF UPPER CONTACT18PIN TUBE　,[]
MPN-C-4UCON-07178,4Ucon Online Connectors,C-4UCON,07178,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07178,1.0 FPC SMT 90° ZIF UPPER CONTACT05PIN TUBE　,[]
MPN-C-4UCON-07179,4Ucon Online Connectors,C-4UCON,07179,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07179,1.0 FPC SMT 90° ZIF UPPER CONTACT06PIN TUBE　,[]
MPN-C-4UCON-07181,4Ucon Online Connectors,C-4UCON,07181,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07181,1.0 FPC SMT 90° ZIF UPPER CONTACT10PIN TUBE　,[]
MPN-C-4UCON-07183,4Ucon Online Connectors,C-4UCON,07183,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07183,1.0 FPC SMT 90° ZIF UPPER CONTACT13PIN TUBE　,[]
MPN-C-4UCON-07184,4Ucon Online Connectors,C-4UCON,07184,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07184,1.0 FPC SMT 90° ZIF UPPER CONTACT15PIN TUBE　,[]
MPN-C-4UCON-07186,4Ucon Online Connectors,C-4UCON,07186,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07186,1.0 FPC SMT 90° ZIF UPPER CONTACT20PIN TUBE　,[]
MPN-C-4UCON-07187,4Ucon Online Connectors,C-4UCON,07187,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07187,1.0 FPC SMT 90° ZIF UPPER CONTACT21PIN TUBE　,[]
MPN-C-4UCON-07188,4Ucon Online Connectors,C-4UCON,07188,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07188,1.0 FPC SMT 90° ZIF UPPER CONTACT22PIN TUBE　,[]
MPN-C-4UCON-07190,4Ucon Online Connectors,C-4UCON,07190,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07190,1.0 FPC SMT 90° ZIF UPPER CONTACT24PIN TUBE　,[]
MPN-C-4UCON-07192,4Ucon Online Connectors,C-4UCON,07192,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07192,1.0 FPC SMT 90° ZIF UPPER CONTACT26PIN TUBE　,[]
MPN-C-4UCON-07193,4Ucon Online Connectors,C-4UCON,07193,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07193,1.0 FPC SMT 90° ZIF UPPER CONTACT27PIN TUBE　,[]
MPN-C-4UCON-07194,4Ucon Online Connectors,C-4UCON,07194,,,https://www.4uconnector.com/online/SearchPro.asp?s_keyword=07194,1.0 FPC SMT 90° ZIF UPPER CONTACT28PIN TUBE　,[]
